Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
JoeBiden,1337895008029069312,2020-12-12 23:00:01,"Wear a mask. 
 
It's the easiest thing you can do to reduce COVID cases, hospitalizations, and deaths.

It's not a political statement — it's a patriotic act.",
JoeBiden,1337872354844807176,2020-12-12 21:30:00,"My first 100 days won’t end COVID-19, but we can slow the spread, save lives, and get back to our lives with our loved ones. https://t.co/nz2YkjhQZa",
JoeBiden,1337850207933968389,2020-12-12 20:02:00,"Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight against climate change. https://t.co/dHSsXRk35h",
JoeBiden,1337810697481191426,2020-12-12 17:25:00,"Five years ago today, the world gathered to adopt the Paris Agreement on climate change.

And in 39 days, the United States is going to rejoin it.

We’re going to rally the world to push our progress further and faster and tackle the climate crisis head-on.",
JoeBiden,1337777981830402058,2020-12-12 15:15:00,"This team will meet the unique and challenging moment we’re facing as a nation. They bring deep experience, bold new thinking, and they know how government can — and should — work.

Together, we’re going to build back better for all Americans. https://t.co/LxRLvRKCFD",
JoeBiden,1337564324022239233,2020-12-12 01:06:00,"There are just a few days left of Obamacare's open enrollment for 2021 coverage. Don't wait — visit https://t.co/3CYKhORo0h today to find an affordable, quality plan that works for you.",
JoeBiden,1337526826747367426,2020-12-11 22:37:00,"Beating COVID-19 will take everyone doing their part.

Wear a mask. Social distance. Limit travel over the holidays. 

We can end this, together.",
JoeBiden,1337485853673734145,2020-12-11 19:54:11,"From Housing and Urban Development to Veterans Affairs — this team is where the rubber meets the road, and they’re ready to help the American people build back better. Tune in as I introduce them. https://t.co/AE4u0OYubE",
JoeBiden,1337447554804400128,2020-12-11 17:22:00,"It’s time to get back to a government of the people, for the people, by the people. That’s how we can move forward and solve the biggest challenges we face.

There is no group of individuals I trust more to stand up for Americans. https://t.co/M81uHQi3Yd",
JoeBiden,1337425156898246662,2020-12-11 15:53:00,"I’m honored to be Person of the Year with @KamalaHarris and grateful to be on this list with so many extraordinary folks. From front line workers to racial justice organizers, Americans met this year with strength, fortitude, and an unflinching belief in a brighter tomorrow. https://t.co/zrCCb4O6xp",
JoeBiden,1337246228028022785,2020-12-11 04:02:00,"Yesterday marked another tragic, preventable milestone in our fight against COVID-19, but this news is a bright light. I’m grateful for every scientist, researcher, and public health expert who made it possible. https://t.co/ooDP8SZFrk",
JoeBiden,1337198412727529472,2020-12-11 00:52:00,"Folks, we just added new items to the @BidenInaugural store that I know you won’t want to miss. Head to https://t.co/j1ZK7kyMj6 to stock up today.",
JoeBiden,1337151353039314944,2020-12-10 21:45:00,"As Hanukkah begins, Jill and I send our warmest wishes to everyone celebrating in the United States and around the world. We know things look a little different this year, but we hope these next eight nights are filled with family, love, and light. Chag Sameach!",
JoeBiden,1337143047990099969,2020-12-10 21:12:00,We must prepare to meet the challenges of the future — not keep fighting the wars of the past. https://t.co/MI4uXHUyKG,
JoeBiden,1337117882367442944,2020-12-10 19:32:00,"The Georgia Senate runoffs are crucial — it’s why I’ll be traveling there next Tuesday. But we all need to do our part to make sure we win these races. If you’re able, chip in to our new Flip Georgia Fund to help us take back the Senate. https://t.co/BHsyS0Y41i",
JoeBiden,1337092213063385088,2020-12-10 17:50:00,"This group will do critical work on behalf of every American.

Their jobs are where rubber meets the road — where governance can make a meaningful difference in people’s lives, advancing prosperity for all Americans. https://t.co/fcKQ7kXQuR",
JoeBiden,1337041882879127552,2020-12-10 14:30:00,"As the United States works to advance human rights around the world, we must also recognize that our task begins here at home. My administration is committed to ensuring every person is free to flourish in a society that values and defends equal justice for all. #HumanRightsDay",
JoeBiden,1336853141418110983,2020-12-10 02:00:01,"I have worked closely with Secretary-designate Lloyd Austin. He is the definition of duty, honor, and country. I know that under his leadership, the Department of Defense will advance the security of the American people in ways that always honor our highest values and ideals. https://t.co/OSU6b9Ip0c",
JoeBiden,1336831747120656384,2020-12-10 00:35:00,"Secretary-designate Lloyd Austin is feared by our adversaries, respected by our allies, and beloved by the men and women of America’s armed forces.

I am honored to nominate him as the 28th Secretary of Defense. https://t.co/BvFxHXH4v9",
JoeBiden,1336770593987899394,2020-12-09 20:32:00,"This pandemic is one of the toughest challenges America has ever faced.

But I know that together we will overcome — and heal — as one nation. https://t.co/S8OeP7HJVH",
JoeBiden,1336742970435891200,2020-12-09 18:42:14,"Throughout his lifetime of dedicated service, General Austin has demonstrated exemplary leadership, character, and command. Tune in as I introduce my nominee for Secretary of Defense. https://t.co/cyy5nhtp3b",
JoeBiden,1336732845402857473,2020-12-09 18:02:00,"This health team is made up of world-class experts at the top of their fields who are ready on day one to get the pandemic under control so we can get back to work, back to our lives, and back to our loved ones. https://t.co/acwVxRQS6x",
JoeBiden,1336686791760502785,2020-12-09 14:59:00,"On day one, I’ll sign an executive order to require masks everywhere I can. https://t.co/ixUbTwHhPk",
JoeBiden,1336495783038701568,2020-12-09 02:20:00,"Out of our collective pain, we will find our collective purpose: to control the pandemic, to save lives, and to heal as a nation.",
JoeBiden,1336480683561140224,2020-12-09 01:20:00,"Dr. Fauci is trusted, a truth teller, and a patriot. I’m grateful he’ll be a key member of my COVID team as we work to get this virus under control. https://t.co/kFpeuNbXbc",
JoeBiden,1336456776162529280,2020-12-08 23:45:00,"Today, I'm announcing key COVID-19 priorities for the first 100 days of my administration:

- Everyone wears a mask
- 100 million vaccinations
- Reopen the majority of schools

With these steps, we can change the course of the disease and change life in America for the better.",
JoeBiden,1336427835339272203,2020-12-08 21:50:00,"I know General Austin. I trust him. Because I know how he reacts under pressure.

When ISIS emerged as a terrorist threat, President Obama and I turned to General Austin in the Situation Room and he led us through.

Now, I turn to him again as Secretary of Defense. https://t.co/p65aVc4Nt5",
JoeBiden,1336413742792323077,2020-12-08 20:54:00,"In the many hours we've spent together in the Situation Room and with our troops—I've witnessed General Austin's character. 

He shares my belief that we are strongest when we lead not only by the example of our power, but by the power of our example. https://t.co/7TB9X12sjL",
JoeBiden,1336383784128708609,2020-12-08 18:54:57,"I need a team that’s ready on day one to contain the pandemic and ensure everyone has access to quality, affordable health care. This is that team. Tune in as I introduce them for the first time. https://t.co/FhbbTa7xEo",
JoeBiden,1336352841338851356,2020-12-08 16:52:00,"Chuck Yeager redefined the possible. Where others saw limits, he saw opportunity and never stopped pushing the boundaries of flight. Above all, he was a patriot who dedicated his life to serving our nation. Jill and I are keeping his loved ones in our prayers. https://t.co/2KNzPGxllD",
JoeBiden,1336308549262200832,2020-12-08 13:56:00,"There has never been anyone more qualified to be Treasury Secretary than Janet Yellen. Period.

I trust her knowledge and look forward to working with her to build our economy back better. https://t.co/M7E31FPimX",
JoeBiden,1336128110203449345,2020-12-08 01:59:00,"Paul Sarbanes and I served together on the Foreign Relations Committee for 30 years. There was no one sharper, more committed, or with firmer principles. And he, too, returned to his family nearly every night. They meant the world to him.

Rest In Peace, Paul. https://t.co/tzekdNb74b",
JoeBiden,1336054123163234304,2020-12-07 21:05:00,"Today, we remember those we lost at Pearl Harbor 79 years ago — and we salute those who answered duty’s call with strength and courage. Our nation owes an incredible debt to those who have served and must ensure they and their families receive the care they’ve earned.",
JoeBiden,1336003791183818753,2020-12-07 17:45:00,"Dr. Fauci isn't just one of our foremost experts on combating viruses—he is a good man and a tireless public servant. He has served six presidents and led us through some of our toughest challenges.

Our administration, and our country, will be stronger because of his guidance.",
JoeBiden,1335989451584118790,2020-12-07 16:48:01,"Georgia — Today is your last day to register to vote in the January runoff. 

Head to https://t.co/RIJ1L4juwB to get registered, and let’s flip the Senate.",
KamalaHarris,1349407580909662211,2021-01-13 17:26:52,One week.,
KamalaHarris,1349377094875312128,2021-01-13 15:25:44,"One of the most pressing challenges facing our nation is restoring and strengthening America's global leadership as a champion of democracy, human rights, and the dignity of all people. Few Americans are better equipped to help lead that work than Ambassador Samantha Power. https://t.co/ntRse3KZuT",
KamalaHarris,1349177374047428608,2021-01-13 02:12:07,"Food banks are strained trying to feed people worried about where they'll get their next meal.

Essential workers continue to risk their own health and their families for us all.

Small business owners from restaurants to barber shops are hurting.

We need $2,000 stimulus checks.",
